,Unnamed: 0,id,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_mxn
5409,5409,669514607007210234,Resident Moose,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.369498,4.879725,Private room in condo,Private room,4,1.0,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Mosquito net"", ""Drying rack for clothing"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Crib"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""HDTV with Netflix"", ""Fast wifi \u2013 109 Mbps"", ""Laundromat nearby"", ""Microwave"", ""BBQ grill: electric"", ""Single level home"", ""Dining table"", ""Paid parking on premises"", ""Iron"", ""Conditioner"", ""Essentials"", ""Long term stays allowed"", ""EV charger"", ""Shampoo"", ""Portable fans"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Clothing storage: closet"", ""Changing table"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Pets allowed"", ""Dishes and silverware"", ""Kitchen"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Bed linens"", ""Baking sheet"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Hot water"", ""Outdoor playground"", ""Private entrance"", ""Room-darkening shades"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",421.0,2,365,2.0,2.0,365.0,365.0,2.0,365.0,t,9,33,61,260,69,23,0,2022-09-07,2024-10-07,t,1,0,1,0,2.52,7578.0
5421,5421,670756766247072405,Nick,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Bos en Lommer,52.3807,4.8526,Entire condo,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Dishwasher"", ""Oven"", ""Body soap"", ""Coffee maker: espresso machine"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Record player"", ""Game console: PS4"", ""Outdoor furniture"", ""Hangers"", ""Extra pillows and blankets"", ""Microwave"", ""42 inch HDTV with Amazon Prime Video, Chromecast, HBO Max, Netflix"", ""Sonos Bluetooth sound system"", ""Board games"", ""Outdoor dining area"", ""BBQ grill"", ""Ethernet connection"", ""Barbecue utensils"", ""Dining table"", ""Iron"", ""Conditioner"", ""Essentials"", ""Blender"", ""Paid parking on premises"", ""Shampoo"", ""Portable fans"", ""Smoke alarm"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Baking sheet"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Fire pit"", ""Single level home"", ""Cleaning products"", ""Hot water kettle""]",,4,10,4.0,4.0,10.0,10.0,4.0,10.0,t,0,0,0,0,16,4,0,2022-08-22,2024-06-02,t,1,1,0,0,0.57,
5428,5428,672305056360128105,G,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,,Gaasperdam - Driemond,52.2936324427621,4.972650191301347,Private room in condo,Private room,2,1.0,1.0,1.0,"[""Central heating"", ""Shower gel"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Free street parking"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Microwave"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Coffee"", ""Clothing storage: closet"", ""Free parking on premises"", ""Hair dryer"", ""Bed linens"", ""Lock on bedroom door"", ""Mini fridge"", ""Luggage dropoff allowed"", ""Wifi"", ""Hot water"", ""Washer"", ""Free dryer"", ""Bidet"", ""Hot water kettle""]",64.0,2,45,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,25,55,83,173,99,45,0,2023-02-24,2024-10-21,t,1,0,1,0,4.55,1152.0
5430,5430,672497038265489381,Thomas,Netherlands,,,100%,f,,1,['phone'],t,t,,Oostelijk Havengebied - Indische Buurt,52.3668,4.94426,Entire condo,Entire home/apt,4,,2.0,,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Shower gel"", ""Rice maker"", ""Clothing storage: closet and wardrobe"", ""Dishwasher"", ""Private patio or balcony"", ""Stainless steel oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Game console: PS4"", ""Dedicated workspace"", ""Hangers"", ""Shared beach access"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Microwave"", ""Single level home"", ""BBQ grill"", ""Ethernet connection"", ""Barbecue utensils"", ""Dining table"", ""Blender"", ""Essentials"", ""Beach essentials"", ""Paid parking on premises"", ""Long term stays allowed"", ""HDTV with Netflix, DVD player"", ""Portable fans"", ""Smoke alarm"", ""Waterfront"", ""Boat slip"", ""EV charger"", ""Free washer \u2013 In unit"", ""Babysitter recommendations"", ""Wine glasses"", ""Coffee"", ""Pets allowed"", ""Andrelon shampoo"", ""Stainless steel gas stove"", ""Dishes and silverware"", ""Kitchen"", ""Bread maker"", ""Canal view"", ""Baking sheet"", ""Cooking basics"", ""Hammock"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Room-darkening shades"", ""Coffee maker: pour-over coffee"", ""Shared backyard \u2013 Fully fenced"", ""Cleaning products"", ""Hot water kettle"", ""Nivea Men body soap"", ""Exercise equipment""]",,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0,18,4,0,2022-08-11,2024-07-12,t,1,1,0,0,0.64,
5436,5436,673720898016632693,Ewout,"Amsterdam, Netherlands",,,,f,,2,"['email', 'phone']",t,t,,Gaasperdam - Driemond,52.30044,4.97893,Private room in rental unit,Private room,2,,,,"[""Exterior security cameras on property"", ""TV"", ""Wifi"", ""Outdoor dining area"", ""Washer"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Free parking on premises"", ""Smoke alarm""]",,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0,5,0,0,2022-08-15,2022-09-03,t,2,0,2,0,0.18,
5442,5442,673946976516346165,Ewout,"Amsterdam, Netherlands",,,,f,,2,"['email', 'phone']",t,t,,Gaasperdam - Driemond,52.30096,4.97776,Private room in condo,Private room,2,,,,"[""Exterior security cameras on property"", ""TV"", ""Lockbox"", ""Wifi"", ""Outdoor dining area"", ""Washer"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishes and silverware"", ""Self check-in"", ""Free parking on premises"", ""Smoke alarm""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,0,4,0,0,2022-08-13,2022-08-31,t,2,0,2,0,0.14,
5448,5448,674691268294720144,Anca And Denis,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",IJburg - Zeeburgereiland,52.35419,4.99407,Entire rental unit,Entire home/apt,2,,1.0,,"[""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Coffee maker: drip coffee maker"", ""Lake access"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Shared beach access"", ""Extra pillows and blankets"", ""Microwave"", ""Dining table"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Clothing storage: closet"", ""Paid parking lot on premises \u2013 1 space"", ""Dishes and silverware"", ""Kitchenette"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Mini fridge"", ""Luggage dropoff allowed"", ""TV"", ""Sun loungers"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Free washer \u2013 In building"", ""Single level home"", ""Hot water kettle""]",,2,10,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0,13,2,0,2022-08-12,2024-07-14,t,1,1,0,0,0.46,
5458,5458,675861631126229554,Claudia,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Geuzenveld - Slotermeer,52.37134256934668,4.8299971158691335,Entire condo,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Dishwasher"", ""Lake access"", ""Private patio or balcony"", ""Coffee maker: drip coffee maker, Nespresso"", ""Carbon monoxide alarm"", ""Outdoor furniture"", ""Dedicated workspace"", ""Free street parking"", ""Hangers"", ""Marina view"", ""A-Brand shampoo"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Bay view"", ""Microwave"", ""Lockbox"", ""Board games"", ""Outdoor dining area"", ""Private backyard \u2013 Not fully fenced"", ""Single level home"", ""Ethernet connection"", ""Dining table"", ""Elevator"", ""Iron"", ""Essentials"", ""A-Brand body soap"", ""Blender"", ""Long term stays allowed"", ""A-Brand stainless steel gas stove"", ""Clothing storage: closet, wardrobe, and dresser"", ""Portable fans"", ""Smoke alarm"", ""A-Brand stainless steel oven"", ""Waterfront"", ""EV charger"", ""Free washer \u2013 In unit"", ""TV speakers sound system"", ""Babysitter recommendations"", ""Wine glasses"", ""Pocket wifi"", ""Coffee"", ""City skyline view"", ""Shared beach access \u2013 Beachfront"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Free parking on premises"", ""Hair dryer"", ""Fast wifi \u2013 398 Mbps"", ""Cooking basics"", ""A-Brand conditioner"", ""Bathtub"", ""Bed linens"", ""Mini fridge"", ""Baking sheet"", ""Sun loungers"", ""Books and reading material"", ""Hot water"", ""42 inch HDTV with Chromecast, standard cable"", ""Outdoor playground"", ""A-Brand refrigerator"", ""Private entrance"", ""Room-darkening shades"", ""Park view"", ""Children's playroom"", ""Cleaning products"", ""Hot water kettle""]",,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,0,13,6,0,2022-08-05,2024-10-06,t,1,1,0,0,0.46,
5468,5468,677255582604802315,Robert,"Amsterdam, Netherlands",a few days or more,25.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.3823433,4.8894602,Entire condo,Entire home/apt,2,1.0,0.0,1.0,"[""Central heating"", ""Toaster"", ""Shower gel"", ""Otel shampoo"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Bosch refrigerator"", ""Ethernet connection"", ""Dining table"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Fire extinguisher"", ""Dishes and silverware"", ""Hair dryer"", ""Bed linens"", ""Host greets you"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Hot water kettle""]",175.0,3,14,3.0,3.0,14.0,14.0,3.0,14.0,t,6,36,66,338,1,0,0,2022-08-29,2022-08-29,t,1,1,0,0,0.04,3150.0
5471,5471,677296319162265795,Stefan,,,,100%,f,,1,"['email', 'phone']",t,t,,De Baarsjes - Oud-West,52.36722,4.87143,Entire condo,Entire home/apt,4,1.0,1.0,2.0,"[""Central heating"", ""Shower gel"", ""Dishwasher"", ""Refrigerator"", ""Dedicated workspace"", ""Lockbox"", ""Stove"", ""Dining table"", ""Essentials"", ""Smoke alarm"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Washer"", ""Cleaning products"", ""Hot water kettle""]",360.0,2,26,2.0,2.0,26.0,26.0,2.0,26.0,t,0,0,0,89,18,4,0,2022-07-31,2024-07-29,t,1,1,0,0,0.63,6480.0
5486,5486,678865928499713616,Lisette,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,3,"['email', 'phone']",t,t,,Bos en Lommer,52.3777741,4.8586146,Entire condo,Entire home/apt,3,2.5,2.0,1.0,"[""TV"", ""Lockbox"", ""Wifi"", ""Pets allowed"", ""BBQ grill"", ""Air conditioning"", ""Washer"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Dedicated workspace"", ""Smoke alarm""]",228.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,3,33,63,104,15,9,1,2022-08-07,2024-11-12,t,3,3,0,0,0.53,4104.0
5522,5522,684679712249189715,Mark,"Amsterdam, Netherlands",,,100%,t,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Zuid,52.35521,4.87721,Entire condo,Entire home/apt,4,3.5,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Shower gel"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Gas stove"", ""Hangers"", ""Cleaning available during stay"", ""Laundromat nearby"", ""Microwave"", ""Outdoor dining area"", ""BBQ grill: charcoal"", ""HDTV with Netflix, standard cable"", ""Dining table"", ""Paid parking on premises"", ""Iron"", ""Essentials"", ""Blender"", ""Shampoo"", ""Smoke alarm"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""Clothing storage: walk-in closet"", ""Fire extinguisher"", ""Coffee maker: drip coffee maker, espresso machine"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Luggage dropoff allowed"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Bluetooth sound system"", ""Private entrance"", ""Air conditioning"", ""Washer"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle""]",896.0,3,10,3.0,4.0,10.0,10.0,3.0,10.0,t,7,7,7,7,11,3,0,2022-10-09,2024-05-07,t,1,1,0,0,0.42,16128.0
5524,5524,685315613213028891,Willem,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,,De Pijp - Rivierenbuurt,52.35635,4.88942,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""Central heating"", ""Drying rack for clothing"", ""Shower gel"", ""Refrigerator"", ""Dedicated workspace"", ""Coffee maker: french press"", ""HDTV with Chromecast, Disney+, Netflix, standard cable"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Washer"", ""Room-darkening shades"", ""Piano"", ""Cleaning products""]",450.0,2,7,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,0,0,0,36,5,1,0,2022-08-12,2024-07-17,t,1,1,0,0,0.18,8100.0
5529,5529,688171950500178966,Albert,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Pijp - Rivierenbuurt,52.3567486,4.8980969,Entire rental unit,Entire home/apt,2,1.0,1.0,0.0,"[""Cooking basics"", ""TV"", ""Wifi"", ""Hot water"", ""Building staff"", ""Self check-in"", ""Air conditioning"", ""Heating"", ""Carbon monoxide alarm"", ""Kitchen"", ""Dishes and silverware"", ""Refrigerator"", ""Dedicated workspace"", ""Smoke alarm""]",114.0,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,3,25,55,254,40,27,5,2022-08-25,2024-12-01,t,1,1,0,0,1.44,2052.0
5540,5540,690340313514102465,Neal Estate,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,30,"['email', 'phone']",t,t,,Zuid,52.354037,4.8554469,Entire vacation home,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Refrigerator"", ""Trash compactor"", ""Dedicated workspace"", ""Outdoor furniture"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Microwave"", ""Single level home"", ""Dining table"", ""Iron"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Electric stove"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Cleaning products"", ""Hot water kettle""]",,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,0,13,6,0,2022-09-10,2024-08-01,t,13,13,0,0,0.48,
5544,5544,691159032885624296,Sophie Maria,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Pijp - Rivierenbuurt,52.35218,4.903,Entire condo,Entire home/apt,2,,3.0,,"[""First aid kit"", ""Freezer"", ""Backyard"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Dishwasher"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Laundromat nearby"", ""Microwave"", ""Stove"", ""Single level home"", ""Dining table"", ""Essentials"", ""Smoke alarm"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Cleaning products"", ""Hot water kettle""]",,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,0,0,0,0,4,1,0,2022-08-30,2024-08-10,t,1,1,0,0,0.14,
5566,5566,693962294909542887,Valentijn,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,2,"['email', 'phone', 'work_email']",t,t,"Amsterdam, Noord-Holland, Netherlands",Zuid,52.35709,4.87729,Entire condo,Entire home/apt,4,1.5,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Crib - available upon request"", ""Dishwasher"", ""55 inch HDTV with Disney+, Amazon Prime Video, standard cable, Roku, Netflix"", ""Private patio or balcony"", ""Body soap"", ""Miele oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Exterior security cameras on property"", ""Microwave"", ""Outdoor dining area"", ""Dining table"", ""Baby bath"", ""Iron"", ""Essentials"", ""Blender"", ""Long term stays allowed"", ""Shampoo"", ""High chair"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Smart lock"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Cooking basics"", ""Bed linens"", ""Fast wifi \u2013 335 Mbps"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Room-darkening shades"", ""Heating"", ""Outlet covers"", ""Cleaning products"", ""Hot water kettle""]",312.0,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,7,35,65,272,120,59,4,2022-09-04,2024-12-01,t,1,1,0,0,4.36,5616.0
5572,5572,694816767654126531,Selien,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone', 'work_email']",t,t,,De Baarsjes - Oud-West,52.3622613,4.858364799999999,Entire condo,Entire home/apt,4,1.5,1.0,1.0,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Cleaning products"", ""Shower gel"", ""Dishwasher"", ""Private patio or balcony"", ""Bosch stainless steel oven"", ""Body soap"", ""Private BBQ grill: charcoal"", ""Coffee maker: espresso machine"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Laundromat nearby"", ""Lockbox"", ""Microwave"", ""Board games"", ""Outdoor dining area"", ""Barbecue utensils"", ""Dining table"", ""Beach essentials"", ""Iron"", ""Essentials"", ""Conditioner"", ""Blender"", ""32 inch HDTV with Amazon Prime Video, Disney+, HBO Max, Netflix"", ""Long term stays allowed"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Exercise equipment: free weights, yoga mat"", ""Free washer \u2013 In unit"", ""Babysitter recommendations"", ""Clothing storage: closet"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""City skyline view"", ""Fire extinguisher"", ""Pets allowed"", ""Bosch stainless steel gas stove"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Bed linens"", ""Luggage dropoff allowed"", ""Indoor fireplace: wood-burning"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Bluetooth sound system"", ""Private entrance"", ""Room-darkening shades"", ""Outdoor shower"", ""Hot water kettle""]",359.0,3,365,2.0,3.0,365.0,365.0,3.0,365.0,t,11,15,20,20,6,4,2,2022-11-17,2024-11-25,t,1,1,0,0,0.24,6462.0
5605,5605,699846140916875590,Erwin,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,2,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Aker - Nieuw Sloten,52.3424591,4.8221748,Entire condo,Entire home/apt,3,1.0,2.0,2.0,"[""Central heating"", ""Paid parking off premises"", ""Lake access"", ""Oven"", ""Private patio or balcony"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Shared beach access"", ""Cleaning available during stay"", ""Coffee maker: Nespresso"", ""Exterior security cameras on property"", ""Lockbox"", ""Microwave"", ""Conditioner"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Coffee"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Wifi"", ""Hot water"", ""Outdoor playground"", ""Free driveway parking on premises \u2013 3 spaces"", ""Private entrance"", ""Hot water kettle""]",99.0,3,31,2.0,3.0,1125.0,1125.0,3.0,1125.0,t,8,32,62,294,104,53,4,2023-01-13,2024-12-05,t,2,1,1,0,4.49,1782.0
5614,5614,700714021261913725,A.C.,"Amsterdam, Netherlands",within a few hours,100.0,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.37049,4.89785,Entire condo,Entire home/apt,3,1.5,1.0,2.0,"[""Freezer"", ""Central heating"", ""Shower gel"", ""Dishwasher"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Laundromat nearby"", ""Microwave"", ""Stove"", ""Dining table"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""TV"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Cleaning products""]",249.0,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,6,6,6,6,7,0,0,2022-09-06,2023-10-09,t,1,1,0,0,0.25,4482.0
